length,highway,geometry
62.07846113097987,residential,"LINESTRING (72.9448626 33.6223895, 72.9441989 33.6223105)"
107.9860377453011,residential,"LINESTRING (72.9448626 33.6223895, 72.9460171 33.622527)"
50.199145216776266,residential,"LINESTRING (72.9448626 33.6223895, 72.9447701 33.6227391, 72.9447589 33.6228321)"
81.6108812337438,residential,"LINESTRING (72.9447589 33.6228321, 72.9444338 33.6228543, 72.9440846 33.6228428, 72.9438792 33.622833)"
50.199145216776266,residential,"LINESTRING (72.9447589 33.6228321, 72.9447701 33.6227391, 72.9448626 33.6223895)"
165.38295397616574,residential,"LINESTRING (72.9447589 33.6228321, 72.9447985 33.6229215, 72.9448669 33.6231974, 72.9449031 33.6232532, 72.9449393 33.6232766, 72.9452316 33.6233492, 72.9452679 33.623366, 72.9452786 33.623385, 72.9452651 33.623426, 72.9451033 33.6239667, 72.945113 33.6240658)"
91.88226965101144,residential,"LINESTRING (72.945113 33.6240658, 72.9456909 33.6238732, 72.9460443 33.6237823)"
76.5799557777467,residential,"LINESTRING (72.945113 33.6240658, 72.9450488 33.6240872, 72.9443669 33.6243627)"
165.3829539761657,residential,"LINESTRING (72.945113 33.6240658, 72.9451033 33.6239667, 72.9452651 33.623426, 72.9452786 33.623385, 72.9452679 33.623366, 72.9452316 33.6233492, 72.9449393 33.6232766, 72.9449031 33.6232532, 72.9448669 33.6231974, 72.9447985 33.6229215, 72.9447589 33.6228321)"
44.85253350923458,residential,"LINESTRING (72.9464926 33.622604, 72.9460171 33.622527)"
46.09681428103356,residential,"LINESTRING (72.9464926 33.622604, 72.9469813 33.6226831)"
137.49979555492433,residential,"LINESTRING (72.9464926 33.622604, 72.94637 33.6229828, 72.9460443 33.6237823)"
183.68004027724623,residential,"LINESTRING (72.9460443 33.6237823, 72.9462436 33.6237422, 72.9468213 33.6236121, 72.9473706 33.6234979, 72.947962 33.6233601)"
91.88226965101144,residential,"LINESTRING (72.9460443 33.6237823, 72.9456909 33.6238732, 72.945113 33.6240658)"
137.49979555492433,residential,"LINESTRING (72.9460443 33.6237823, 72.94637 33.6229828, 72.9464926 33.622604)"
342.2713589537224,residential,"LINESTRING (72.9445156 33.6250865, 72.9442105 33.6251706, 72.9441483 33.6251973, 72.9440946 33.6252191, 72.9440359 33.6252494, 72.9440013 33.6252789, 72.944003 33.6253099, 72.9440115 33.6253268, 72.9441362 33.6255033, 72.9441685 33.6255242, 72.944204 33.6255417, 72.9446588 33.6256576, 72.9447203 33.6256874, 72.9447372 33.6257437, 72.9447619 33.625927, 72.9447892 33.6259586, 72.9448301 33.6259752, 72.9450738 33.6260102, 72.9451482 33.6260405, 72.9452533 33.626126, 72.9454425 33.6262087, 72.9456501 33.6263044, 72.9459292 33.626412, 72.9461758 33.6264671, 72.9464834 33.6265358)"
60.17252446588036,residential,"LINESTRING (73.1103335 33.7343892, 73.1103303 33.7346451, 73.1103388 33.7346592, 73.1103611 33.7346645, 73.1105029 33.7346511, 73.110638 33.7346504, 73.11066 33.7346448)"
39.969723488102346,residential,"LINESTRING (73.11066 33.7346448, 73.1106845 33.7347839, 73.1107006 33.7348169, 73.110709 33.7348577, 73.1106925 33.7349989)"
60.17252446588034,residential,"LINESTRING (73.11066 33.7346448, 73.110638 33.7346504, 73.1105029 33.7346511, 73.1103611 33.7346645, 73.1103388 33.7346592, 73.1103303 33.7346451, 73.1103335 33.7343892)"
50.59295172938361,residential,"LINESTRING (73.11066 33.7346448, 73.1106845 33.7346357, 73.1110939 33.7346179, 73.1112028 33.7346326)"
18.237816705190163,residential,"LINESTRING (73.1107648 33.7353532, 73.1109496 33.7354105)"
14.594645456134009,residential,"LINESTRING (73.1105583 33.7352628, 73.1104159 33.7352062)"
83.79857673556228,residential,"LINESTRING (73.1086382 33.7352536, 73.1087262 33.7352919, 73.10876 33.7353221, 73.1087968 33.7353415, 73.1090037 33.7354286, 73.10901 33.7354521, 73.1091714 33.7355989, 73.1092052 33.7356228, 73.1092677 33.7356383, 73.1093004 33.7356511, 73.1093191 33.735671, 73.1093238 33.735702)"
20.87327864254673,residential,"LINESTRING (73.1112904 33.7369368, 73.1110927 33.7368462)"
15.048703459072085,residential,"LINESTRING (73.1110725 33.7375148, 73.1110362 33.7374777, 73.1109573 33.7374198)"
6.678455300852427,residential,"LINESTRING (73.1110725 33.7375148, 73.1110842 33.7375267, 73.1111207 33.7375595)"
37.49176189883371,residential,"LINESTRING (73.1110725 33.7375148, 73.1111712 33.7373776, 73.111217 33.7373688, 73.1112606 33.7373748, 73.1112947 33.737367, 73.111368 33.7373286)"
12.386156501017432,residential,"LINESTRING (73.1115001 33.7373431, 73.1114394 33.7373307, 73.111368 33.7373286)"
61.32060031438566,residential,"LINESTRING (73.1115001 33.7373431, 73.1116523 33.737421, 73.1116917 33.7374467, 73.1117162 33.7374759, 73.1117311 33.737491, 73.1117843 33.7375095, 73.1118492 33.7375255, 73.1119003 33.7375379, 73.112066 33.7376143)"
38.44408656904275,residential,"LINESTRING (73.1115001 33.7373431, 73.1116119 33.737244, 73.111631 33.7372289, 73.111647 33.737213, 73.1116566 33.7371953, 73.1116608 33.7371679, 73.111664 33.7371387, 73.1117231 33.7370623)"
37.4917618988337,residential,"LINESTRING (73.111368 33.7373286, 73.1112947 33.737367, 73.1112606 33.7373748, 73.111217 33.7373688, 73.1111712 33.7373776, 73.1110725 33.7375148)"
12.386156501017432,residential,"LINESTRING (73.111368 33.7373286, 73.1114394 33.7373307, 73.1115001 33.7373431)"
45.11918888293858,residential,"LINESTRING (73.111368 33.7373286, 73.1114085 33.737205, 73.1115152 33.7369419)"
22.73970558347494,residential,"LINESTRING (73.1116958 33.7368031, 73.1115152 33.7369419)"
12.665809339212915,residential,"LINESTRING (73.112321 33.7370248, 73.1123394 33.7369835, 73.1123739 33.7369198)"
47.96270441518092,residential,"LINESTRING (73.112321 33.7370248, 73.1122908 33.7370922, 73.1122584 33.7371947, 73.1122248 33.7373118, 73.1121882 33.7373938, 73.1121633 33.7374344)"
56.25653178163202,residential,"LINESTRING (73.112321 33.7370248, 73.1118867 33.7370824, 73.1118089 33.7370857, 73.1117713 33.7370791, 73.1117231 33.7370623)"
23.426741411839348,residential,"LINESTRING (73.1117231 33.7370623, 73.1115152 33.7369419)"
38.44408656904275,residential,"LINESTRING (73.1117231 33.7370623, 73.111664 33.7371387, 73.1116608 33.7371679, 73.1116566 33.7371953, 73.111647 33.737213, 73.111631 33.7372289, 73.1116119 33.737244, 73.1115001 33.7373431)"
56.25653178163202,residential,"LINESTRING (73.1117231 33.7370623, 73.1117713 33.7370791, 73.1118089 33.7370857, 73.1118867 33.7370824, 73.112321 33.7370248)"
22.73970558347494,residential,"LINESTRING (73.1115152 33.7369419, 73.1116958 33.7368031)"
23.426741411839348,residential,"LINESTRING (73.1115152 33.7369419, 73.1117231 33.7370623)"
45.11918888293858,residential,"LINESTRING (73.1115152 33.7369419, 73.1114085 33.737205, 73.111368 33.7373286)"
25.225566947985527,residential,"LINESTRING (73.1115152 33.7369419, 73.1114213 33.736885, 73.1113945 33.7368594, 73.1113717 33.7368214, 73.1113449 33.7367724)"
25.225566947985527,residential,"LINESTRING (73.1113449 33.7367724, 73.1113717 33.7368214, 73.1113945 33.7368594, 73.1114213 33.736885, 73.1115152 33.7369419)"
8.69497169040364,residential,"LINESTRING (73.1111998 33.7366864, 73.1111395 33.7367464)"
93.56375121196965,residential,"LINESTRING (73.1111998 33.7366864, 73.1112477 33.7366386, 73.1113167 33.7365588, 73.1114167 33.7364676, 73.1114489 33.7364254, 73.1114562 33.7363764, 73.1114407 33.7363364, 73.1113779 33.736278, 73.111314 33.7362081, 73.1112774 33.736112, 73.1112733 33.736015, 73.1112956 33.7359663)"
84.91888780027958,residential,"LINESTRING (73.1111998 33.7366864, 73.1113883 33.7365872, 73.1114213 33.7365801, 73.1114479 33.7365863, 73.1114714 33.7365934, 73.1114905 33.736604, 73.1115171 33.7366093, 73.1115363 33.7366058, 73.1115533 33.7365943, 73.1117492 33.7364004, 73.1117641 33.736388, 73.1117854 33.736388, 73.1118152 33.7364004, 73.1118428 33.7364013, 73.1118631 33.7363951, 73.1119022 33.7363303)"
112.80322681900743,residential,"LINESTRING (73.1112956 33.7359663, 73.111372 33.7357989, 73.1114981 33.7356759, 73.1116079 33.7355527, 73.1117273 33.7354553, 73.1117871 33.7353624, 73.1118278 33.7353063, 73.1118897 33.7352851, 73.1120591 33.735221)"
93.56375121196966,residential,"LINESTRING (73.1112956 33.7359663, 73.1112733 33.736015, 73.1112774 33.736112, 73.111314 33.7362081, 73.1113779 33.736278, 73.1114407 33.7363364, 73.1114562 33.7363764, 73.1114489 33.7364254, 73.1114167 33.7364676, 73.1113167 33.7365588, 73.1112477 33.7366386, 73.1111998 33.7366864)"
52.238068388166276,residential,"LINESTRING (73.1112956 33.7359663, 73.1114626 33.7360233, 73.1114863 33.7360528, 73.1115184 33.7360626, 73.1118211 33.7361078)"
38.07842262286039,residential,"LINESTRING (73.1112956 33.7359663, 73.1111754 33.7360556, 73.1110131 33.7362144)"
77.04444504148677,residential,"LINESTRING (73.1117634 33.7344411, 73.1116113 33.7347446, 73.1115952 33.7347544, 73.1115742 33.7347559, 73.1111988 33.7346491)"
1.8716330255576366,residential,"LINESTRING (73.1111988 33.7346491, 73.1112028 33.7346326)"
43.018798043197854,residential,"LINESTRING (73.1111988 33.7346491, 73.1111859 33.7347036, 73.1111665 33.7347811, 73.1111414 33.7348501, 73.1111084 33.7349157, 73.1110573 33.7349837, 73.111033 33.7350042)"
77.04444504148677,residential,"LINESTRING (73.1111988 33.7346491, 73.1115742 33.7347559, 73.1115952 33.7347544, 73.1116113 33.7347446, 73.1117634 33.7344411)"
70.65411601704997,residential,"LINESTRING (73.1125465 33.7378787, 73.1124727 33.7382043, 73.1124406 33.7382701, 73.1124084 33.7383293, 73.1123153 33.7384785)"
24.58551514983055,residential,"LINESTRING (73.1123153 33.7384785, 73.1120775 33.7383796)"
70.65411601704997,residential,"LINESTRING (73.1123153 33.7384785, 73.1124084 33.7383293, 73.1124406 33.7382701, 73.1124727 33.7382043, 73.1125465 33.7378787)"
123.51164162406712,residential,"LINESTRING (73.1123153 33.7384785, 73.1125068 33.7385581, 73.1125541 33.7385848, 73.1125795 33.7386087, 73.112593 33.7386495, 73.1126133 33.7386719, 73.1126625 33.7386895, 73.1129179 33.7388169, 73.112952 33.7388453, 73.1129733 33.7388807, 73.1130158 33.738909, 73.1134141 33.7390641)"
28.988538117617125,residential,"LINESTRING (73.1123153 33.7384785, 73.1122768 33.7385333, 73.1122528 33.7385533, 73.1122152 33.7385534, 73.1121737 33.7385735, 73.1121106 33.738656)"
24.58551514983055,residential,"LINESTRING (73.1120775 33.7383796, 73.1123153 33.7384785)"
38.42663326011069,residential,"LINESTRING (73.1120775 33.7383796, 73.1120902 33.7383463, 73.1121479 33.7382228, 73.1121443 33.7381586, 73.1121001 33.7381079, 73.1120601 33.7380689)"
27.565795228413812,residential,"LINESTRING (73.1120775 33.7383796, 73.1120255 33.7385165, 73.1119802 33.7386138)"
9.923510073550606,unclassified,"LINESTRING (73.1132779 33.7391835, 73.1133334 33.7391538, 73.113367 33.7391338)"
119.34779896110781,unclassified,"LINESTRING (73.1132779 33.7391835, 73.1131558 33.7392622, 73.1130035 33.7392918, 73.1128972 33.7393117, 73.1127513 33.739337, 73.1125882 33.7393629, 73.1123875 33.7394241, 73.112179 33.7394233, 73.112053 33.73946)"
105.13642292918028,residential,"LINESTRING (73.1132779 33.7391835, 73.1130357 33.7390836, 73.1128549 33.7390302, 73.1125998 33.7389642, 73.1124882 33.7389206, 73.112411 33.7388686, 73.1123436 33.7388112, 73.1123041 33.7387895, 73.112263 33.7387876)"
52.0925778433328,residential,"LINESTRING (73.1121265 33.7392388, 73.1121373 33.7392062, 73.1121477 33.7391267, 73.1121671 33.7390385, 73.1121869 33.7389632, 73.1122078 33.7388866, 73.1122312 33.7388353, 73.112263 33.7387876)"
25.51806931098801,residential,"LINESTRING (73.1121265 33.7392388, 73.1121099 33.7392893, 73.112053 33.73946)"
48.673544770849546,residential,"LINESTRING (73.1121265 33.7392388, 73.1119628 33.7391988, 73.1117296 33.7391047, 73.1116413 33.7390722)"
57.12740467846476,residential,"LINESTRING (73.1116088 33.7384675, 73.1117177 33.7383014, 73.1117177 33.7382657, 73.1117284 33.7382378, 73.1117794 33.7381698, 73.1118103 33.7379922)"
26.681518712278358,residential,"LINESTRING (73.1116088 33.7384675, 73.1114989 33.738412, 73.1114457 33.7383748, 73.1113857 33.7383185)"
38.24282585691675,residential,"LINESTRING (73.1116088 33.7384675, 73.1117566 33.7385322, 73.1118638 33.7385713, 73.111896 33.7385935, 73.1119242 33.7386003, 73.1119802 33.7386138)"
40.967425283970634,residential,"LINESTRING (73.1112361 33.7389232, 73.1116413 33.7390722)"
78.71964169865355,residential,"LINESTRING (73.1112361 33.7389232, 73.1112953 33.7387664, 73.1114401 33.738549, 73.1114508 33.7385188, 73.1114336 33.7384985, 73.1112666 33.7384036, 73.1112071 33.7383533)"
21.890565217401033,residential,"LINESTRING (73.1112361 33.7389232, 73.1111893 33.7389515, 73.1110956 33.7389798, 73.1110275 33.7390134)"
21.890565217401033,residential,"LINESTRING (73.1110275 33.7390134, 73.1110956 33.7389798, 73.1111893 33.7389515, 73.1112361 33.7389232)"
14.539838590401523,residential,"LINESTRING (73.1110275 33.7390134, 73.1109956 33.7390542, 73.1109892 33.7390966, 73.1109828 33.7391356)"
46.20861296854542,residential,"LINESTRING (73.1110275 33.7390134, 73.1109828 33.7389577, 73.1106294 33.7387702)"
14.539838590401523,residential,"LINESTRING (73.1109828 33.7391356, 73.1109892 33.7390966, 73.1109956 33.7390542, 73.1110275 33.7390134)"
44.99487499494146,residential,"LINESTRING (73.1109828 33.7391356, 73.1109551 33.7391586, 73.1105141 33.7390956)"
56.68557814440546,residential,"LINESTRING (73.1109828 33.7391356, 73.1111701 33.73924, 73.1112106 33.7392887, 73.1113032 33.7393463, 73.1113298 33.7393533, 73.1113564 33.7393471, 73.1114086 33.7393312, 73.1114607 33.7393383, 73.1114948 33.7393498)"
29.98133162877228,residential,"LINESTRING (73.1104458 33.7379635, 73.1105248 33.7379632, 73.1106754 33.7379782, 73.1107683 33.7379874)"
54.24782280679414,residential,"LINESTRING (73.1104458 33.7379635, 73.1103608 33.7379638, 73.1101835 33.7379631, 73.1100503 33.7379614, 73.1098597 33.7379494)"
95.52677877846457,residential,"LINESTRING (73.1104458 33.7379635, 73.1103076 33.7381431, 73.1102883 33.7381998, 73.1102933 33.7382546, 73.1102731 33.7383052, 73.1102055 33.738346, 73.109929 33.7384753, 73.1098838 33.7384791, 73.1097665 33.7384336)"
6.375752716633594,residential,"LINESTRING (73.1101479 33.7395117, 73.1101131 33.7395612)"
44.859148677779615,residential,"LINESTRING (73.1101479 33.7395117, 73.1105965 33.7396653)"
27.40141794363277,residential,"LINESTRING (73.1101479 33.7395117, 73.1102139 33.7394181, 73.1103069 33.7393039)"
44.859148677779615,residential,"LINESTRING (73.1105965 33.7396653, 73.1101479 33.7395117)"
74.36848183791145,residential,"LINESTRING (73.1090513 33.7400296, 73.1091673 33.7399871, 73.1093096 33.7399535, 73.1094475 33.7399629, 73.1096378 33.7399764, 73.1097454 33.7399675, 73.1098302 33.7399376)"
28.56437595386675,residential,"LINESTRING (73.1090513 33.7400296, 73.1089829 33.7400546, 73.1087768 33.7401471)"
46.13064367677347,residential,"LINESTRING (73.1090513 33.7400296, 73.1090381 33.7399331, 73.1090338 33.7399004, 73.1090391 33.7398747, 73.1091477 33.7396322)"
46.13064367677347,residential,"LINESTRING (73.1091477 33.7396322, 73.1090391 33.7398747, 73.1090338 33.7399004, 73.1090381 33.7399331, 73.1090513 33.7400296)"
39.60186450620629,residential,"LINESTRING (73.1100668 33.7389683, 73.1103941 33.739198)"
6.4992590825854775,residential,"LINESTRING (73.1106749 33.7385967, 73.1106569 33.7386532)"
27.918473162529608,residential,"LINESTRING (73.1106749 33.7385967, 73.1103766 33.7385579)"
68.58650270989762,residential,"LINESTRING (73.1106749 33.7385967, 73.1107148 33.7384716, 73.1107391 33.7383548, 73.110764 33.7382048, 73.1107683 33.7379874)"
27.918473162529608,residential,"LINESTRING (73.1103766 33.7385579, 73.1106749 33.7385967)"
19.401989550189164,residential,"LINESTRING (73.1105333 33.7387942, 73.1106569 33.7386532)"
13.756948673641213,residential,"LINESTRING (73.110981 33.7380179, 73.110858 33.7379483)"
33.2436483179361,residential,"LINESTRING (73.110981 33.7380179, 73.1110233 33.7380284, 73.1110976 33.7380326, 73.1111601 33.7380467, 73.111319 33.7381099)"
43.172609158338716,residential,"LINESTRING (73.110981 33.7380179, 73.1110436 33.738152, 73.1110875 33.7382223, 73.1111585 33.7383122, 73.1112071 33.7383533)"
33.2436483179361,residential,"LINESTRING (73.111319 33.7381099, 73.1111601 33.7380467, 73.1110976 33.7380326, 73.1110233 33.7380284, 73.110981 33.7380179)"
24.29217291436098,residential,"LINESTRING (73.1101419 33.739324, 73.1100266 33.7395203)"
29.88303379760519,residential,"LINESTRING (73.1097718 33.7393787, 73.1098053 33.7394311, 73.1098241 33.7394545, 73.1098589 33.7394712, 73.1100266 33.7395203)"
24.29217291436098,residential,"LINESTRING (73.1100266 33.7395203, 73.1101419 33.739324)"
9.200923434305222,residential,"LINESTRING (73.1100266 33.7395203, 73.1101131 33.7395612)"
29.883033797605187,residential,"LINESTRING (73.1100266 33.7395203, 73.1098589 33.7394712, 73.1098241 33.7394545, 73.1098053 33.7394311, 73.1097718 33.7393787)"
49.179296148065816,residential,"LINESTRING (73.1108263 33.7393648, 73.1105325 33.7392949, 73.1104931 33.7392923, 73.1104484 33.739294, 73.1103069 33.7393039)"
40.967425283970634,residential,"LINESTRING (73.1116413 33.7390722, 73.1112361 33.7389232)"
33.70939846327927,residential,"LINESTRING (73.1116413 33.7390722, 73.1114948 33.7393498)"
48.67354477084955,residential,"LINESTRING (73.1116413 33.7390722, 73.1117296 33.7391047, 73.1119628 33.7391988, 73.1121265 33.7392388)"
33.70939846327927,residential,"LINESTRING (73.1114948 33.7393498, 73.1116413 33.7390722)"
46.95970558357891,residential,"LINESTRING (73.1114948 33.7393498, 73.1119511 33.7395352)"
56.685578144405454,residential,"LINESTRING (73.1114948 33.7393498, 73.1114607 33.7393383, 73.1114086 33.7393312, 73.1113564 33.7393471, 73.1113298 33.7393533, 73.1113032 33.7393463, 73.1112106 33.7392887, 73.1111701 33.73924, 73.1109828 33.7391356)"
12.978696394805016,residential,"LINESTRING (73.1121106 33.738656, 73.1120847 33.7386436, 73.1119802 33.7386138)"
21.124024986807274,residential,"LINESTRING (73.1121106 33.738656, 73.1121542 33.7386815, 73.1122403 33.7387339, 73.112263 33.7387876)"
28.988538117617125,residential,"LINESTRING (73.1121106 33.738656, 73.1121737 33.7385735, 73.1122152 33.7385534, 73.1122528 33.7385533, 73.1122768 33.7385333, 73.1123153 33.7384785)"
38.836310824334404,residential,"LINESTRING (73.1112071 33.7383533, 73.1110871 33.7385434, 73.1109998 33.7386567)"
78.71964169865353,residential,"LINESTRING (73.1112071 33.7383533, 73.1112666 33.7384036, 73.1114336 33.7384985, 73.1114508 33.7385188, 73.1114401 33.738549, 73.1112953 33.7387664, 73.1112361 33.7389232)"
43.172609158338716,residential,"LINESTRING (73.1112071 33.7383533, 73.1111585 33.7383122, 73.1110875 33.7382223, 73.1110436 33.738152, 73.110981 33.7380179)"
38.836310824334404,residential,"LINESTRING (73.1109998 33.7386567, 73.1110871 33.7385434, 73.1112071 33.7383533)"
26.68151871227836,residential,"LINESTRING (73.1113857 33.7383185, 73.1114457 33.7383748, 73.1114989 33.738412, 73.1116088 33.7384675)"
11.17915330629599,residential,"LINESTRING (73.110858 33.7379483, 73.1107505 33.7379023)"
13.756948673641213,residential,"LINESTRING (73.110858 33.7379483, 73.110981 33.7380179)"
18.65762352313341,residential,"LINESTRING (73.110858 33.7379483, 73.1109568 33.737802)"
33.93517255712798,residential,"LINESTRING (73.1109016 33.7362832, 73.1105794 33.7361371)"
38.07842262286039,residential,"LINESTRING (73.1110131 33.7362144, 73.1111754 33.7360556, 73.1112956 33.7359663)"
2.0577052585561337,residential,"LINESTRING (73.1091797 33.7378125, 73.1092014 33.7378166)"
18.429803138374965,residential,"LINESTRING (73.1091797 33.7378125, 73.109266 33.7376631)"
71.20632961495122,residential,"LINESTRING (73.1091797 33.7378125, 73.1090409 33.7377861, 73.1089495 33.7377627, 73.1088789 33.7377388, 73.1088027 33.7377044, 73.1087397 33.7376643, 73.1086751 33.7376106, 73.1086194 33.7375611, 73.1085797 33.7375178, 73.1085554 33.7374801)"
18.429803138374965,residential,"LINESTRING (73.109266 33.7376631, 73.1091797 33.7378125)"
26.845777722634637,residential,"LINESTRING (73.1100543 33.738242, 73.1100019 33.7382371, 73.1099884 33.7382293, 73.109947 33.7382104, 73.1097733 33.738203)"
18.65762352313341,residential,"LINESTRING (73.1109568 33.737802, 73.110858 33.7379483)"
30.932074722431377,residential,"LINESTRING (73.1109568 33.737802, 73.1111207 33.7375595)"
31.07080024264495,residential,"LINESTRING (73.1109568 33.737802, 73.1111399 33.7378914, 73.1111838 33.7379216, 73.1112455 33.7379427)"
31.07080024264495,residential,"LINESTRING (73.1112455 33.7379427, 73.1111838 33.7379216, 73.1111399 33.7378914, 73.1109568 33.737802)"
25.179427315155884,residential,"LINESTRING (73.1098538 33.7366029, 73.1097329 33.7368058)"
22.799646101115798,residential,"LINESTRING (73.1098538 33.7366029, 73.1098013 33.7365705, 73.1098039 33.7365493, 73.1098951 33.7364445)"
62.613300872542375,residential,"LINESTRING (73.1098538 33.7366029, 73.1100346 33.7367133, 73.1100292 33.7367344, 73.1100333 33.7367467, 73.1101339 33.7367913, 73.1101419 33.7368081, 73.1101486 33.7368237, 73.1103911 33.7368916)"
25.179427315155884,residential,"LINESTRING (73.1097329 33.7368058, 73.1098538 33.7366029)"
54.45803719830461,residential,"LINESTRING (73.1095397 33.7369661, 73.1096715 33.7370293, 73.1097003 33.7370392, 73.1097408 33.7370434, 73.110037 33.7372205)"
22.799646101115798,residential,"LINESTRING (73.1098951 33.7364445, 73.1098039 33.7365493, 73.1098013 33.7365705, 73.1098538 33.7366029)"
46.91770141264657,residential,"LINESTRING (73.1093989 33.7366961, 73.1088947 33.7366489)"
20.34041789710282,residential,"LINESTRING (73.1093989 33.7366961, 73.1096118 33.7367421)"
49.15712723638911,residential,"LINESTRING (73.1093989 33.7366961, 73.1094177 33.7365805, 73.1094244 33.736566, 73.1094392 33.7365605, 73.1095625 33.736527, 73.10958 33.7365092, 73.1095934 33.7364857, 73.1096335 33.7363502)"
20.34041789710282,residential,"LINESTRING (73.1096118 33.7367421, 73.1093989 33.7366961)"
26.060573198299743,residential,"LINESTRING (73.1088638 33.73794, 73.1086721 33.7381118)"
26.060573198299743,residential,"LINESTRING (73.1086721 33.7381118, 73.1088638 33.73794)"
44.31415942854814,residential,"LINESTRING (73.1086721 33.7381118, 73.1085996 33.7380939, 73.1084668 33.7381296, 73.1082043 33.7381533)"
30.550456850995324,residential,"LINESTRING (73.1086721 33.7381118, 73.1087136 33.7381397, 73.1087968 33.7381687, 73.1088772 33.7381977, 73.1089121 33.7382266, 73.1089322 33.7382646)"
30.55045685099532,residential,"LINESTRING (73.1089322 33.7382646, 73.1089121 33.7382266, 73.1088772 33.7381977, 73.1087968 33.7381687, 73.1087136 33.7381397, 73.1086721 33.7381118)"
50.676103054933215,tertiary,"LINESTRING (73.1082043 33.7381533, 73.1080916 33.7377073)"
188.64258101151722,tertiary,"LINESTRING (73.1082043 33.7381533, 73.1085139 33.7393788, 73.1086235 33.7398136)"
44.31415942854813,residential,"LINESTRING (73.1082043 33.7381533, 73.1084668 33.7381296, 73.1085996 33.7380939, 73.1086721 33.7381118)"
51.088257141449915,residential,"LINESTRING (73.1094569 33.7392705, 73.1093657 33.7393632, 73.1093116 33.7393787, 73.1092525 33.7393689, 73.1089921 33.7392609)"
30.614509565533638,residential,"LINESTRING (73.1103795 33.7377221, 73.1103119 33.7377024, 73.1102139 33.7376855, 73.1101125 33.7376631, 73.1100642 33.7376422)"
17.75129846465842,residential,"LINESTRING (73.1092956 33.7379557, 73.1092014 33.7378166)"
78.61401356198331,residential,"LINESTRING (73.1092956 33.7379557, 73.1091456 33.7381938, 73.109086 33.7382965, 73.1090455 33.7384009, 73.1090327 33.7386151)"
81.43825213796387,residential,"LINESTRING (73.1092956 33.7379557, 73.1093563 33.7380044, 73.1094266 33.7381088, 73.1094798 33.7381991, 73.109499 33.7382788, 73.1094904 33.7383938, 73.1094164 33.7386315)"
78.61401356198331,residential,"LINESTRING (73.1090327 33.7386151, 73.1090455 33.7384009, 73.109086 33.7382965, 73.1091456 33.7381938, 73.1092956 33.7379557)"
81.43825213796387,residential,"LINESTRING (73.1094164 33.7386315, 73.1094904 33.7383938, 73.109499 33.7382788, 73.1094798 33.7381991, 73.1094266 33.7381088, 73.1093563 33.7380044, 73.1092956 33.7379557)"
2.2919294898280094,residential,"LINESTRING (73.1120462 33.7352386, 73.1120591 33.735221)"
21.068489293346403,residential,"LINESTRING (73.1120462 33.7352386, 73.1122739 33.735232)"
99.25634160360237,residential,"LINESTRING (73.1120462 33.7352386, 73.1120142 33.7353004, 73.1119954 33.7353867, 73.1119827 33.7354729, 73.1119736 33.7355685, 73.111942 33.7356792, 73.1119019 33.735798, 73.1118787 33.7358799, 73.1118519 33.7359576, 73.1118283 33.7360406, 73.1118211 33.7361078)"
21.068489293346403,residential,"LINESTRING (73.1122739 33.735232, 73.1120462 33.7352386)"
66.0077127985887,residential,"LINESTRING (73.1148693 33.7384977, 73.1141697 33.7383797)"
163.55489542468064,residential,"LINESTRING (73.114891 33.7370504, 73.1143706 33.7379328, 73.1142421 33.7380787, 73.1142208 33.7381991, 73.1141697 33.7383797)"
66.0077127985887,residential,"LINESTRING (73.1141697 33.7383797, 73.1148693 33.7384977)"
163.55489542468064,residential,"LINESTRING (73.1141697 33.7383797, 73.1142208 33.7381991, 73.1142421 33.7380787, 73.1143706 33.7379328, 73.114891 33.7370504)"
68.3918984624764,residential,"LINESTRING (73.1141697 33.7383797, 73.1141229 33.7384753, 73.1138481 33.7389333)"
88.96764755844382,residential,"LINESTRING (73.113268 33.7367679, 73.1132238 33.7367545, 73.1131192 33.7367623, 73.1130333 33.7368081, 73.1129207 33.7368616, 73.1128509 33.7368872, 73.1127825 33.7368973, 73.1127289 33.7368939, 73.1126632 33.7368995, 73.1126109 33.736924, 73.1125586 33.7369508, 73.1125157 33.7369553, 73.1123739 33.7369198)"
47.96270441518092,residential,"LINESTRING (73.1121633 33.7374344, 73.1121882 33.7373938, 73.1122248 33.7373118, 73.1122584 33.7371947, 73.1122908 33.7370922, 73.112321 33.7370248)"
21.952575855558848,residential,"LINESTRING (73.1121633 33.7374344, 73.1121194 33.7375059, 73.112066 33.7376143)"
64.75750776404777,residential,"LINESTRING (73.1121633 33.7374344, 73.1123024 33.7374705, 73.1123279 33.7374794, 73.1123292 33.7374995, 73.1122833 33.7377087, 73.1122767 33.7377236, 73.1122601 33.7377305, 73.1120509 33.7377235)"
12.251419687567601,residential,"LINESTRING (73.1120509 33.7377235, 73.1120515 33.7376883, 73.112066 33.7376143)"
38.46301422096208,residential,"LINESTRING (73.1120509 33.7377235, 73.1120489 33.7378524, 73.1120507 33.7380065, 73.1120601 33.7380689)"
64.75750776404777,residential,"LINESTRING (73.1120509 33.7377235, 73.1122601 33.7377305, 73.1122767 33.7377236, 73.1122833 33.7377087, 73.1123292 33.7374995, 73.1123279 33.7374794, 73.1123024 33.7374705, 73.1121633 33.7374344)"
